epsilon,q,gamma,rho_mean
0.2346938775510204,0.8367346938775511,0.75,0.35463999999999996
0.2346938775510204,0.8367346938775511,1.0,0.39492000000000005
0.2346938775510204,0.846938775510204,0.0,0.10677000000000003
0.2346938775510204,0.846938775510204,0.25,0.30618500000000004
0.2346938775510204,0.846938775510204,0.5,0.31118499999999993
0.2346938775510204,0.846938775510204,0.75,0.35612
0.2346938775510204,0.846938775510204,1.0,0.375695
0.2346938775510204,0.8571428571428571,0.0,0.10648500000000004
0.2346938775510204,0.8571428571428571,0.25,0.28902
0.2346938775510204,0.8571428571428571,0.5,0.350535
0.2346938775510204,0.8571428571428571,0.75,0.35666
0.2346938775510204,0.8571428571428571,1.0,0.38043000000000005
0.2346938775510204,0.8673469387755102,0.0,0.10676500000000003
0.2346938775510204,0.8673469387755102,0.25,0.288875
0.2346938775510204,0.8673469387755102,0.5,0.35271499999999995
0.2346938775510204,0.8673469387755102,0.75,0.35762499999999997
0.2346938775510204,0.8673469387755102,1.0,0.379775
0.2346938775510204,0.8775510204081632,0.0,0.10661000000000004
0.2346938775510204,0.8775510204081632,0.25,0.28800999999999993
0.2346938775510204,0.8775510204081632,0.5,0.35240499999999997
0.2346938775510204,0.8775510204081632,0.75,0.379415
0.2346938775510204,0.8775510204081632,1.0,0.38038999999999995
0.2346938775510204,0.8877551020408163,0.0,0.10657000000000003
0.2346938775510204,0.8877551020408163,0.25,0.288225
0.2346938775510204,0.8877551020408163,0.5,0.370265
0.2346938775510204,0.8877551020408163,0.75,0.38022
0.2346938775510204,0.8877551020408163,1.0,0.379905
0.2346938775510204,0.8979591836734693,0.0,0.10665000000000002
0.2346938775510204,0.8979591836734693,0.25,0.28904
0.2346938775510204,0.8979591836734693,0.5,0.37937000000000004
0.2346938775510204,0.8979591836734693,0.75,0.379205
0.2346938775510204,0.8979591836734693,1.0,0.37906500000000004
0.2346938775510204,0.9081632653061225,0.0,0.10686000000000004
0.2346938775510204,0.9081632653061225,0.25,0.28872
0.2346938775510204,0.9081632653061225,0.5,0.37756999999999996
0.2346938775510204,0.9081632653061225,0.75,0.37899
0.2346938775510204,0.9081632653061225,1.0,0.379325
0.2346938775510204,0.9183673469387754,0.0,0.10701000000000001
0.2346938775510204,0.9183673469387754,0.25,0.28928
0.2346938775510204,0.9183673469387754,0.5,0.32409499999999997
0.2346938775510204,0.9183673469387754,0.75,0.35922
0.2346938775510204,0.9183673469387754,1.0,0.3793
0.2346938775510204,0.9285714285714286,0.0,0.10668000000000002
0.2346938775510204,0.9285714285714286,0.25,0.289785
0.2346938775510204,0.9285714285714286,0.5,0.32323499999999994
0.2346938775510204,0.9285714285714286,0.75,0.3590249999999999
0.2346938775510204,0.9285714285714286,1.0,0.44976000000000005
0.2346938775510204,0.9387755102040816,0.0,0.10663000000000002
0.2346938775510204,0.9387755102040816,0.25,0.28984999999999994
0.2346938775510204,0.9387755102040816,0.5,0.32314
0.2346938775510204,0.9387755102040816,0.75,0.3288299999999999
0.2346938775510204,0.9387755102040816,1.0,0.712935
0.2346938775510204,0.9489795918367346,0.0,0.10647000000000002
0.2346938775510204,0.9489795918367346,0.25,0.30726499999999995
0.2346938775510204,0.9489795918367346,0.5,0.32503999999999994
0.2346938775510204,0.9489795918367346,0.75,0.72464
0.2346938775510204,0.9489795918367346,1.0,0.74199
0.2346938775510204,0.9591836734693877,0.0,0.10685000000000004
0.2346938775510204,0.9591836734693877,0.25,0.32148999999999994
0.2346938775510204,0.9591836734693877,0.5,0.729075
0.2346938775510204,0.9591836734693877,0.75,0.9000000000000001
0.2346938775510204,0.9591836734693877,1.0,0.9000000000000001
0.2346938775510204,0.9693877551020408,0.0,0.106715
0.2346938775510204,0.9693877551020408,0.25,0.8799300000000001
0.2346938775510204,0.9693877551020408,0.5,0.9000000000000001
0.2346938775510204,0.9693877551020408,0.75,0.9000000000000001
0.2346938775510204,0.9693877551020408,1.0,0.9000000000000001
0.2346938775510204,0.9795918367346939,0.0,1.0
0.2346938775510204,0.9795918367346939,0.25,1.0
0.2346938775510204,0.9795918367346939,0.5,1.0
0.2346938775510204,0.9795918367346939,0.75,1.0
0.2346938775510204,0.9795918367346939,1.0,1.0
0.2346938775510204,0.9897959183673469,0.0,1.0
0.2346938775510204,0.9897959183673469,0.25,1.0
0.2346938775510204,0.9897959183673469,0.5,1.0
0.2346938775510204,0.9897959183673469,0.75,1.0
0.2346938775510204,0.9897959183673469,1.0,1.0
0.2346938775510204,1.0,0.0,1.0
0.2346938775510204,1.0,0.25,1.0
0.2346938775510204,1.0,0.5,1.0
0.2346938775510204,1.0,0.75,1.0
0.2346938775510204,1.0,1.0,1.0
0.24489795918367346,0.5,0.0,0.10679000000000004
0.24489795918367346,0.5,0.25,0.15039500000000003
0.24489795918367346,0.5,0.5,0.15073499999999998
0.24489795918367346,0.5,0.75,0.17406
0.24489795918367346,0.5,1.0,0.19271000000000002
0.24489795918367346,0.5102040816326531,0.0,0.10641000000000002
0.24489795918367346,0.5102040816326531,0.25,0.4099400000000001
0.24489795918367346,0.5102040816326531,0.5,0.42059500000000005
0.24489795918367346,0.5102040816326531,0.75,0.477335
0.24489795918367346,0.5102040816326531,1.0,0.560785
0.24489795918367346,0.5204081632653061,0.0,0.10656000000000002
0.24489795918367346,0.5204081632653061,0.25,0.4104100000000001
0.24489795918367346,0.5204081632653061,0.5,0.4241300000000001
0.24489795918367346,0.5204081632653061,0.75,0.48640500000000003
0.24489795918367346,0.5204081632653061,1.0,0.55779
0.24489795918367346,0.5306122448979592,0.0,0.10665000000000002
0.24489795918367346,0.5306122448979592,0.25,0.4022200000000001
0.24489795918367346,0.5306122448979592,0.5,0.425385
0.24489795918367346,0.5306122448979592,0.75,0.4876400000000001
0.24489795918367346,0.5306122448979592,1.0,0.5545599999999999
0.24489795918367346,0.5408163265306123,0.0,0.10683500000000001
0.24489795918367346,0.5408163265306123,0.25,0.3970200000000001
0.24489795918367346,0.5408163265306123,0.5,0.4208000000000001
0.24489795918367346,0.5408163265306123,0.75,0.48699500000000007
0.24489795918367346,0.5408163265306123,1.0,0.55851
0.24489795918367346,0.5510204081632653,0.0,0.10649500000000003
0.24489795918367346,0.5510204081632653,0.25,0.39359000000000005
0.24489795918367346,0.5510204081632653,0.5,0.42032000000000014
0.24489795918367346,0.5510204081632653,0.75,0.48631
0.24489795918367346,0.5510204081632653,1.0,0.5516749999999999
0.24489795918367346,0.5612244897959183,0.0,0.10683000000000002
0.24489795918367346,0.5612244897959183,0.25,0.392625
0.24489795918367346,0.5612244897959183,0.5,0.4193300000000001
0.24489795918367346,0.5612244897959183,0.75,0.4868950000000001
0.24489795918367346,0.5612244897959183,1.0,0.554005
0.24489795918367346,0.5714285714285714,0.0,0.10663000000000002
0.24489795918367346,0.5714285714285714,0.25,0.3945000000000001
0.24489795918367346,0.5714285714285714,0.5,0.41936500000000004
0.24489795918367346,0.5714285714285714,0.75,0.48401000000000005
0.24489795918367346,0.5714285714285714,1.0,0.557215
0.24489795918367346,0.5816326530612245,0.0,0.10698500000000001
0.24489795918367346,0.5816326530612245,0.25,0.39211
0.24489795918367346,0.5816326530612245,0.5,0.41709500000000005
0.24489795918367346,0.5816326530612245,0.75,0.48350500000000013
0.24489795918367346,0.5816326530612245,1.0,0.5476249999999999
0.24489795918367346,0.5918367346938775,0.0,0.10687500000000003
0.24489795918367346,0.5918367346938775,0.25,0.392375
0.24489795918367346,0.5918367346938775,0.5,0.420775
0.24489795918367346,0.5918367346938775,0.75,0.48288000000000003
0.24489795918367346,0.5918367346938775,1.0,0.55173
0.24489795918367346,0.6020408163265306,0.0,0.10684500000000002
0.24489795918367346,0.6020408163265306,0.25,0.39138
0.24489795918367346,0.6020408163265306,0.5,0.4177200000000001
0.24489795918367346,0.6020408163265306,0.75,0.48359500000000005
0.24489795918367346,0.6020408163265306,1.0,0.555295
0.24489795918367346,0.6122448979591837,0.0,0.10616500000000001
0.24489795918367346,0.6122448979591837,0.25,0.39130000000000004
0.24489795918367346,0.6122448979591837,0.5,0.4170400000000001
0.24489795918367346,0.6122448979591837,0.75,0.47221
0.24489795918367346,0.6122448979591837,1.0,0.5525899999999999
0.24489795918367346,0.6224489795918368,0.0,0.10662000000000003
0.24489795918367346,0.6224489795918368,0.25,0.39155500000000004
0.24489795918367346,0.6224489795918368,0.5,0.41829000000000005
0.24489795918367346,0.6224489795918368,0.75,0.479275
0.24489795918367346,0.6224489795918368,1.0,0.548215
0.24489795918367346,0.6326530612244898,0.0,0.10670500000000002
0.24489795918367346,0.6326530612244898,0.25,0.39144000000000007
0.24489795918367346,0.6326530612244898,0.5,0.41841500000000004
0.24489795918367346,0.6326530612244898,0.75,0.47158
0.24489795918367346,0.6326530612244898,1.0,0.541485
0.24489795918367346,0.6428571428571428,0.0,0.10671500000000003
0.24489795918367346,0.6428571428571428,0.25,0.39288
0.24489795918367346,0.6428571428571428,0.5,0.41796000000000005
0.24489795918367346,0.6428571428571428,0.75,0.46682000000000007
0.24489795918367346,0.6428571428571428,1.0,0.530265
0.24489795918367346,0.6530612244897959,0.0,0.10681000000000003
0.24489795918367346,0.6530612244897959,0.25,0.3751
0.24489795918367346,0.6530612244897959,0.5,0.41779000000000005
0.24489795918367346,0.6530612244897959,0.75,0.4698000000000001
0.24489795918367346,0.6530612244897959,1.0,0.525395
0.24489795918367346,0.6632653061224489,0.0,0.10686500000000002
0.24489795918367346,0.6632653061224489,0.25,0.37637
0.24489795918367346,0.6632653061224489,0.5,0.41966500000000007
0.24489795918367346,0.6632653061224489,0.75,0.46792
0.24489795918367346,0.6632653061224489,1.0,0.51759
0.24489795918367346,0.673469387755102,0.0,0.10658500000000001
0.24489795918367346,0.673469387755102,0.25,0.37475
0.24489795918367346,0.673469387755102,0.5,0.419875
0.24489795918367346,0.673469387755102,0.75,0.4670450000000001
0.24489795918367346,0.673469387755102,1.0,0.4969950000000001
0.24489795918367346,0.6836734693877551,0.0,0.10675500000000002
0.24489795918367346,0.6836734693877551,0.25,0.394005
0.24489795918367346,0.6836734693877551,0.5,0.4187300000000001
0.24489795918367346,0.6836734693877551,0.75,0.4555450000000001
0.24489795918367346,0.6836734693877551,1.0,0.497125
0.24489795918367346,0.6938775510204082,0.0,0.10654500000000003
0.24489795918367346,0.6938775510204082,0.25,0.39678500000000005
0.24489795918367346,0.6938775510204082,0.5,0.418285
0.24489795918367346,0.6938775510204082,0.75,0.45079500000000006
0.24489795918367346,0.6938775510204082,1.0,0.48566000000000004
0.24489795918367346,0.7040816326530612,0.0,0.10656500000000003
0.24489795918367346,0.7040816326530612,0.25,0.39903500000000003
0.24489795918367346,0.7040816326530612,0.5,0.41663500000000003
0.24489795918367346,0.7040816326530612,0.75,0.450475
0.24489795918367346,0.7040816326530612,1.0,0.479005
0.24489795918367346,0.7142857142857143,0.0,0.10690500000000001
0.24489795918367346,0.7142857142857143,0.25,0.40804000000000007
0.24489795918367346,0.7142857142857143,0.5,0.4149900000000001
0.24489795918367346,0.7142857142857143,0.75,0.4497650000000001
0.24489795918367346,0.7142857142857143,1.0,0.47271
0.24489795918367346,0.7244897959183674,0.0,0.10683500000000004
0.24489795918367346,0.7244897959183674,0.25,0.40772500000000006
0.24489795918367346,0.7244897959183674,0.5,0.41589000000000004
0.24489795918367346,0.7244897959183674,0.75,0.4508400000000001
0.24489795918367346,0.7244897959183674,1.0,0.45853
0.24489795918367346,0.7346938775510203,0.0,0.10643000000000002
0.24489795918367346,0.7346938775510203,0.25,0.40471500000000005
0.24489795918367346,0.7346938775510203,0.5,0.41438
0.24489795918367346,0.7346938775510203,0.75,0.44987000000000005
0.24489795918367346,0.7346938775510203,1.0,0.45676000000000005
0.24489795918367346,0.7448979591836735,0.0,0.10645000000000004
0.24489795918367346,0.7448979591836735,0.25,0.36690500000000004
0.24489795918367346,0.7448979591836735,0.5,0.4134000000000001
0.24489795918367346,0.7448979591836735,0.75,0.4478150000000001
0.24489795918367346,0.7448979591836735,1.0,0.459845
0.24489795918367346,0.7551020408163265,0.0,0.10672000000000002
0.24489795918367346,0.7551020408163265,0.25,0.33292999999999995
0.24489795918367346,0.7551020408163265,0.5,0.41183500000000006
0.24489795918367346,0.7551020408163265,0.75,0.44836000000000004
0.24489795918367346,0.7551020408163265,1.0,0.4587
0.24489795918367346,0.7653061224489796,0.0,0.10686000000000004
0.24489795918367346,0.7653061224489796,0.25,0.33108499999999996
0.24489795918367346,0.7653061224489796,0.5,0.40966500000000006
0.24489795918367346,0.7653061224489796,0.75,0.446525
0.24489795918367346,0.7653061224489796,1.0,0.4780150000000001
0.24489795918367346,0.7755102040816326,0.0,0.10655500000000002
0.24489795918367346,0.7755102040816326,0.25,0.33046
0.24489795918367346,0.7755102040816326,0.5,0.4057800000000001
0.24489795918367346,0.7755102040816326,0.75,0.446305
0.24489795918367346,0.7755102040816326,1.0,0.479455
0.24489795918367346,0.7857142857142857,0.0,0.10662000000000003
0.24489795918367346,0.7857142857142857,0.25,0.32583999999999996
0.24489795918367346,0.7857142857142857,0.5,0.377105
0.24489795918367346,0.7857142857142857,0.75,0.44597
0.24489795918367346,0.7857142857142857,1.0,0.4806
0.24489795918367346,0.7959183673469388,0.0,0.10651000000000001
0.24489795918367346,0.7959183673469388,0.25,0.30354000000000003
0.24489795918367346,0.7959183673469388,0.5,0.33156499999999994
0.24489795918367346,0.7959183673469388,0.75,0.44551
0.24489795918367346,0.7959183673469388,1.0,0.48076500000000005
0.24489795918367346,0.8061224489795917,0.0,0.10692500000000002
0.24489795918367346,0.8061224489795917,0.25,0.30488999999999994
0.24489795918367346,0.8061224489795917,0.5,0.327265
0.24489795918367346,0.8061224489795917,0.75,0.44123
0.24489795918367346,0.8061224489795917,1.0,0.47761000000000003
0.24489795918367346,0.8163265306122449,0.0,0.10682500000000002
0.24489795918367346,0.8163265306122449,0.25,0.30429999999999996
0.24489795918367346,0.8163265306122449,0.5,0.30657999999999996
0.24489795918367346,0.8163265306122449,0.75,0.39037999999999995
0.24489795918367346,0.8163265306122449,1.0,0.4750150000000001
0.24489795918367346,0.8265306122448979,0.0,0.10693500000000002
0.24489795918367346,0.8265306122448979,0.25,0.30528999999999995
0.24489795918367346,0.8265306122448979,0.5,0.306175
0.24489795918367346,0.8265306122448979,0.75,0.369705
0.24489795918367346,0.8265306122448979,1.0,0.47137000000000007
0.24489795918367346,0.8367346938775511,0.0,0.10645000000000002
0.24489795918367346,0.8367346938775511,0.25,0.30649
0.24489795918367346,0.8367346938775511,0.5,0.30701999999999996
0.24489795918367346,0.8367346938775511,0.75,0.355695
0.24489795918367346,0.8367346938775511,1.0,0.44422000000000006
0.24489795918367346,0.846938775510204,0.0,0.10657000000000003
0.24489795918367346,0.846938775510204,0.25,0.30594499999999997
0.24489795918367346,0.846938775510204,0.5,0.31094999999999995
0.24489795918367346,0.846938775510204,0.75,0.35650499999999996
0.24489795918367346,0.846938775510204,1.0,0.40013000000000004
0.24489795918367346,0.8571428571428571,0.0,0.10665000000000002
0.24489795918367346,0.8571428571428571,0.25,0.30498499999999995
0.24489795918367346,0.8571428571428571,0.5,0.33228499999999994
0.24489795918367346,0.8571428571428571,0.75,0.37973499999999993
0.24489795918367346,0.8571428571428571,1.0,0.38077000000000005
0.24489795918367346,0.8673469387755102,0.0,0.10633500000000004
0.24489795918367346,0.8673469387755102,0.25,0.30579
0.24489795918367346,0.8673469387755102,0.5,0.33319
0.24489795918367346,0.8673469387755102,0.75,0.380575
0.24489795918367346,0.8673469387755102,1.0,0.3814
0.24489795918367346,0.8775510204081632,0.0,0.10674500000000002
0.24489795918367346,0.8775510204081632,0.25,0.305645
0.24489795918367346,0.8775510204081632,0.5,0.35973499999999997
0.24489795918367346,0.8775510204081632,0.75,0.38037
0.24489795918367346,0.8775510204081632,1.0,0.38011500000000004
0.24489795918367346,0.8877551020408163,0.0,0.10653500000000003
0.24489795918367346,0.8877551020408163,0.25,0.30670499999999995
0.24489795918367346,0.8877551020408163,0.5,0.37715000000000004
0.24489795918367346,0.8877551020408163,0.75,0.38008000000000003
0.24489795918367346,0.8877551020408163,1.0,0.380425
0.24489795918367346,0.8979591836734693,0.0,0.10688500000000004
0.24489795918367346,0.8979591836734693,0.25,0.30632
0.24489795918367346,0.8979591836734693,0.5,0.379605
0.24489795918367346,0.8979591836734693,0.75,0.37951
0.24489795918367346,0.8979591836734693,1.0,0.37997
0.24489795918367346,0.9081632653061225,0.0,0.10632500000000004
0.24489795918367346,0.9081632653061225,0.25,0.30713
0.24489795918367346,0.9081632653061225,0.5,0.37916500000000003
0.24489795918367346,0.9081632653061225,0.75,0.37877
0.24489795918367346,0.9081632653061225,1.0,0.378655
0.24489795918367346,0.9183673469387754,0.0,0.10649500000000003
0.24489795918367346,0.9183673469387754,0.25,0.3078
0.24489795918367346,0.9183673469387754,0.5,0.35905
0.24489795918367346,0.9183673469387754,0.75,0.35899999999999993
0.24489795918367346,0.9183673469387754,1.0,0.377675
0.24489795918367346,0.9285714285714286,0.0,0.10668500000000003
0.24489795918367346,0.9285714285714286,0.25,0.30808499999999994
0.24489795918367346,0.9285714285714286,0.5,0.3591
0.24489795918367346,0.9285714285714286,0.75,0.35989499999999996
0.24489795918367346,0.9285714285714286,1.0,0.36168999999999996
0.24489795918367346,0.9387755102040816,0.0,0.10687500000000003
0.24489795918367346,0.9387755102040816,0.25,0.30849499999999996
0.24489795918367346,0.9387755102040816,0.5,0.35950999999999994
0.24489795918367346,0.9387755102040816,0.75,0.36271499999999995
0.24489795918367346,0.9387755102040816,1.0,0.3877750000000001
0.24489795918367346,0.9489795918367346,0.0,0.10675500000000002
0.24489795918367346,0.9489795918367346,0.25,0.305405
0.24489795918367346,0.9489795918367346,0.5,0.36056499999999997
0.24489795918367346,0.9489795918367346,0.75,0.36305999999999994
0.24489795918367346,0.9489795918367346,1.0,0.5741699999999998
0.24489795918367346,0.9591836734693877,0.0,0.10624000000000003
0.24489795918367346,0.9591836734693877,0.25,0.32075
0.24489795918367346,0.9591836734693877,0.5,0.364585
0.24489795918367346,0.9591836734693877,0.75,0.41641000000000006
0.24489795918367346,0.9591836734693877,1.0,0.72685
0.24489795918367346,0.9693877551020408,0.0,0.10651000000000004
0.24489795918367346,0.9693877551020408,0.25,0.32087
0.24489795918367346,0.9693877551020408,0.5,0.36438999999999994
0.24489795918367346,0.9693877551020408,0.75,0.754185
0.24489795918367346,0.9693877551020408,1.0,0.9000000000000001
0.24489795918367346,0.9795918367346939,0.0,0.10664000000000003
0.24489795918367346,0.9795918367346939,0.25,0.32421500000000003
0.24489795918367346,0.9795918367346939,0.5,0.9000000000000001
0.24489795918367346,0.9795918367346939,0.75,0.9000000000000001
0.24489795918367346,0.9795918367346939,1.0,0.9000000000000001
0.24489795918367346,0.9897959183673469,0.0,0.10699500000000002
0.24489795918367346,0.9897959183673469,0.25,0.9000000000000001
0.24489795918367346,0.9897959183673469,0.5,0.9000000000000001
0.24489795918367346,0.9897959183673469,0.75,0.9000000000000001
0.24489795918367346,0.9897959183673469,1.0,0.9000000000000001
0.24489795918367346,1.0,0.0,1.0
0.24489795918367346,1.0,0.25,1.0
0.24489795918367346,1.0,0.5,1.0
0.24489795918367346,1.0,0.75,1.0
0.24489795918367346,1.0,1.0,1.0
0.25510204081632654,0.5,0.0,0.10657500000000002
0.25510204081632654,0.5,0.25,0.149965
0.25510204081632654,0.5,0.5,0.150615
0.25510204081632654,0.5,0.75,0.17470000000000002
0.25510204081632654,0.5,1.0,0.19160000000000002
0.25510204081632654,0.5102040816326531,0.0,0.10680000000000002
0.25510204081632654,0.5102040816326531,0.25,0.4105550000000001
0.25510204081632654,0.5102040816326531,0.5,0.4248950000000001
0.25510204081632654,0.5102040816326531,0.75,0.48740500000000003
0.25510204081632654,0.5102040816326531,1.0,0.554585
0.25510204081632654,0.5204081632653061,0.0,0.10661000000000004
0.25510204081632654,0.5204081632653061,0.25,0.410925
0.25510204081632654,0.5204081632653061,0.5,0.4282950000000001
0.25510204081632654,0.5204081632653061,0.75,0.48941500000000004
0.25510204081632654,0.5204081632653061,1.0,0.55513
0.25510204081632654,0.5306122448979592,0.0,0.10665500000000001
0.25510204081632654,0.5306122448979592,0.25,0.40971
0.25510204081632654,0.5306122448979592,0.5,0.42767000000000005
0.25510204081632654,0.5306122448979592,0.75,0.48828
0.25510204081632654,0.5306122448979592,1.0,0.54901
0.25510204081632654,0.5408163265306123,0.0,0.10693000000000003
0.25510204081632654,0.5408163265306123,0.25,0.40079000000000004
0.25510204081632654,0.5408163265306123,0.5,0.4271050000000001
0.25510204081632654,0.5408163265306123,0.75,0.4895900000000001
0.25510204081632654,0.5408163265306123,1.0,0.54687
0.25510204081632654,0.5510204081632653,0.0,0.10677500000000002
0.25510204081632654,0.5510204081632653,0.25,0.39565
0.25510204081632654,0.5510204081632653,0.5,0.4221000000000001
0.25510204081632654,0.5510204081632653,0.75,0.4902950000000001
0.25510204081632654,0.5510204081632653,1.0,0.54936
0.25510204081632654,0.5612244897959183,0.0,0.10662500000000003
0.25510204081632654,0.5612244897959183,0.25,0.39327000000000006
0.25510204081632654,0.5612244897959183,0.5,0.4221
0.25510204081632654,0.5612244897959183,0.75,0.49039000000000005
0.25510204081632654,0.5612244897959183,1.0,0.5535749999999999
0.25510204081632654,0.5714285714285714,0.0,0.10646500000000003
0.25510204081632654,0.5714285714285714,0.25,0.393
0.25510204081632654,0.5714285714285714,0.5,0.4219350000000001
0.25510204081632654,0.5714285714285714,0.75,0.48880500000000005
0.25510204081632654,0.5714285714285714,1.0,0.5523199999999999
0.25510204081632654,0.5816326530612245,0.0,0.10671000000000001
0.25510204081632654,0.5816326530612245,0.25,0.39330000000000004
0.25510204081632654,0.5816326530612245,0.5,0.4289450000000001
0.25510204081632654,0.5816326530612245,0.75,0.48608500000000004
0.25510204081632654,0.5816326530612245,1.0,0.5487799999999999
0.25510204081632654,0.5918367346938775,0.0,0.10638500000000004
0.25510204081632654,0.5918367346938775,0.25,0.39215
0.25510204081632654,0.5918367346938775,0.5,0.42526500000000006
0.25510204081632654,0.5918367346938775,0.75,0.483235
0.25510204081632654,0.5918367346938775,1.0,0.5431849999999999
0.25510204081632654,0.6020408163265306,0.0,0.10649000000000003
0.25510204081632654,0.6020408163265306,0.25,0.389595
0.25510204081632654,0.6020408163265306,0.5,0.421835
0.25510204081632654,0.6020408163265306,0.75,0.47566
0.25510204081632654,0.6020408163265306,1.0,0.544205
0.25510204081632654,0.6122448979591837,0.0,0.10651500000000003
0.25510204081632654,0.6122448979591837,0.25,0.38896
0.25510204081632654,0.6122448979591837,0.5,0.41883000000000004
0.25510204081632654,0.6122448979591837,0.75,0.473405
0.25510204081632654,0.6122448979591837,1.0,0.544795
0.25510204081632654,0.6224489795918368,0.0,0.10667000000000003
0.25510204081632654,0.6224489795918368,0.25,0.38955000000000006
0.25510204081632654,0.6224489795918368,0.5,0.41888500000000006
0.25510204081632654,0.6224489795918368,0.75,0.47066500000000006
0.25510204081632654,0.6224489795918368,1.0,0.54564
0.25510204081632654,0.6326530612244898,0.0,0.10702500000000002
0.25510204081632654,0.6326530612244898,0.25,0.38856
0.25510204081632654,0.6326530612244898,0.5,0.419415
0.25510204081632654,0.6326530612244898,0.75,0.46766000000000013
0.25510204081632654,0.6326530612244898,1.0,0.5485499999999999
0.25510204081632654,0.6428571428571428,0.0,0.10696000000000004
0.25510204081632654,0.6428571428571428,0.25,0.39166000000000006
0.25510204081632654,0.6428571428571428,0.5,0.4182
0.25510204081632654,0.6428571428571428,0.75,0.4606950000000001
0.25510204081632654,0.6428571428571428,1.0,0.542825
0.25510204081632654,0.6530612244897959,0.0,0.10645000000000002
0.25510204081632654,0.6530612244897959,0.25,0.369475
0.25510204081632654,0.6530612244897959,0.5,0.4204050000000001
0.25510204081632654,0.6530612244897959,0.75,0.4635700000000001
0.25510204081632654,0.6530612244897959,1.0,0.53181
0.25510204081632654,0.6632653061224489,0.0,0.10661500000000003
0.25510204081632654,0.6632653061224489,0.25,0.370405
0.25510204081632654,0.6632653061224489,0.5,0.4194000000000001
0.25510204081632654,0.6632653061224489,0.75,0.4659500000000001
0.25510204081632654,0.6632653061224489,1.0,0.52674
0.25510204081632654,0.673469387755102,0.0,0.10662500000000003
0.25510204081632654,0.673469387755102,0.25,0.371695
0.25510204081632654,0.673469387755102,0.5,0.419785
0.25510204081632654,0.673469387755102,0.75,0.45138500000000015
0.25510204081632654,0.673469387755102,1.0,0.5173599999999999
0.25510204081632654,0.6836734693877551,0.0,0.10671000000000004
0.25510204081632654,0.6836734693877551,0.25,0.39725
0.25510204081632654,0.6836734693877551,0.5,0.41799000000000003
0.25510204081632654,0.6836734693877551,0.75,0.4533000000000001
0.25510204081632654,0.6836734693877551,1.0,0.501965
0.25510204081632654,0.6938775510204082,0.0,0.10663000000000002
0.25510204081632654,0.6938775510204082,0.25,0.3964250000000001
0.25510204081632654,0.6938775510204082,0.5,0.4181500000000001
0.25510204081632654,0.6938775510204082,0.75,0.4507250000000001
0.25510204081632654,0.6938775510204082,1.0,0.4939950000000001
0.25510204081632654,0.7040816326530612,0.0,0.10683500000000004
0.25510204081632654,0.7040816326530612,0.25,0.39834
0.25510204081632654,0.7040816326530612,0.5,0.4182700000000001
0.25510204081632654,0.7040816326530612,0.75,0.45172000000000007
0.25510204081632654,0.7040816326530612,1.0,0.48373
0.25510204081632654,0.7142857142857143,0.0,0.10672500000000003
0.25510204081632654,0.7142857142857143,0.25,0.40686500000000003
0.25510204081632654,0.7142857142857143,0.5,0.416365
0.25510204081632654,0.7142857142857143,0.75,0.4503000000000001
0.25510204081632654,0.7142857142857143,1.0,0.48196000000000006
0.25510204081632654,0.7244897959183674,0.0,0.10651500000000003
0.25510204081632654,0.7244897959183674,0.25,0.40782500000000005
0.25510204081632654,0.7244897959183674,0.5,0.41493500000000005
0.25510204081632654,0.7244897959183674,0.75,0.45069500000000007
0.25510204081632654,0.7244897959183674,1.0,0.46955
0.25510204081632654,0.7346938775510203,0.0,0.10681000000000003
0.25510204081632654,0.7346938775510203,0.25,0.38827
0.25510204081632654,0.7346938775510203,0.5,0.4140250000000001
0.25510204081632654,0.7346938775510203,0.75,0.44924000000000003
0.25510204081632654,0.7346938775510203,1.0,0.4611700000000001
0.25510204081632654,0.7448979591836735,0.0,0.10674500000000002
0.25510204081632654,0.7448979591836735,0.25,0.364475
0.25510204081632654,0.7448979591836735,0.5,0.41259000000000007
0.25510204081632654,0.7448979591836735,0.75,0.44844000000000006
0.25510204081632654,0.7448979591836735,1.0,0.4813700000000001
0.25510204081632654,0.7551020408163265,0.0,0.10676500000000003
0.25510204081632654,0.7551020408163265,0.25,0.33233999999999997
0.25510204081632654,0.7551020408163265,0.5,0.407245
0.25510204081632654,0.7551020408163265,0.75,0.44943500000000003
0.25510204081632654,0.7551020408163265,1.0,0.47835500000000003
0.25510204081632654,0.7653061224489796,0.0,0.10652500000000005
0.25510204081632654,0.7653061224489796,0.25,0.33127
0.25510204081632654,0.7653061224489796,0.5,0.40573000000000004
0.25510204081632654,0.7653061224489796,0.75,0.44774
0.25510204081632654,0.7653061224489796,1.0,0.480365
0.25510204081632654,0.7755102040816326,0.0,0.10641500000000004
0.25510204081632654,0.7755102040816326,0.25,0.3316299999999999
0.25510204081632654,0.7755102040816326,0.5,0.40490000000000004
0.25510204081632654,0.7755102040816326,0.75,0.452535
0.25510204081632654,0.7755102040816326,1.0,0.4818250000000001
0.25510204081632654,0.7857142857142857,0.0,0.10677000000000003
0.25510204081632654,0.7857142857142857,0.25,0.3269699999999999
0.25510204081632654,0.7857142857142857,0.5,0.3793
0.25510204081632654,0.7857142857142857,0.75,0.45129500000000006
0.25510204081632654,0.7857142857142857,1.0,0.48172
